Date,Open,High,Low,Close,Adj Close,Volume
2012-06-07,24780.000000,25300.000000,24660.000000,25300.000000,20373.476563,20928350
2012-06-08,25500.000000,25500.000000,24900.000000,24940.000000,20083.574219,9956350
2012-06-11,25440.000000,25500.000000,25320.000000,25360.000000,20421.794922,9906200
2012-06-12,24920.000000,25200.000000,24900.000000,25100.000000,20212.423828,8805200
2012-06-13,25320.000000,25480.000000,25120.000000,25420.000000,20470.111328,9572600
2012-06-14,25380.000000,25420.000000,25120.000000,25220.000000,20309.056641,21995050
2012-06-15,25000.000000,25200.000000,24280.000000,24340.000000,19600.414063,30404200
2012-06-18,24800.000000,25140.000000,24680.000000,24860.000000,20019.158203,17608150
2012-06-19,24900.000000,24940.000000,24440.000000,24880.000000,20035.263672,14839400
2012-06-20,24980.000000,25300.000000,24900.000000,25040.000000,20164.109375,13237700
2012-06-21,24680.000000,24840.000000,24520.000000,24540.000000,19761.472656,12753750
2012-06-22,23780.000000,24040.000000,23600.000000,23640.000000,19036.718750,31294350
2012-06-25,23420.000000,23560.000000,22560.000000,22640.000000,18231.449219,41318100
2012-06-26,22660.000000,22980.000000,22580.000000,22780.000000,18344.179688,25283500
2012-06-27,22800.000000,23540.000000,22600.000000,23340.000000,18795.136719,23542000
2012-06-28,23340.000000,23600.000000,23060.000000,23360.000000,18819.306641,10398350
2012-06-29,23340.000000,24020.000000,23060.000000,24020.000000,19351.017578,18604450
2012-07-02,24160.000000,24180.000000,23420.000000,23480.000000,18915.984375,19106750
2012-07-03,23640.000000,23860.000000,23400.000000,23500.000000,18932.087891,15801550
2012-07-04,23640.000000,23940.000000,23560.000000,23820.000000,19189.888672,19158750
2012-07-05,23740.000000,23880.000000,23540.000000,23700.000000,19093.212891,9068550
2012-07-06,23880.000000,23880.000000,23060.000000,23220.000000,18706.515625,21158900
2012-07-09,22700.000000,22760.000000,22520.000000,22520.000000,18142.582031,21282300
2012-07-10,22700.000000,22840.000000,22420.000000,22540.000000,18158.693359,17720700
2012-07-11,22580.000000,22660.000000,22160.000000,22360.000000,18013.685547,18001300
2012-07-12,22420.000000,22520.000000,21820.000000,21820.000000,17578.652344,24858600
2012-07-13,21920.000000,22880.000000,21820.000000,22780.000000,18352.046875,27070750
2012-07-16,22900.000000,23100.000000,22660.000000,23040.000000,18561.505859,15261950
2012-07-17,22960.000000,23560.000000,22720.000000,23360.000000,18819.306641,15885300
2012-07-18,23580.000000,23700.000000,22760.000000,23080.000000,18593.730469,14618050
2012-07-19,23600.000000,24040.000000,23440.000000,23900.000000,19254.339844,24847100
2012-07-20,24040.000000,24060.000000,23820.000000,23820.000000,19189.888672,11992100
2012-07-23,23300.000000,23400.000000,23100.000000,23240.000000,18722.630859,12844350
2012-07-24,23300.000000,23500.000000,23180.000000,23400.000000,18851.529297,14598050
2012-07-25,23060.000000,23440.000000,22780.000000,23160.000000,18658.181641,13609850
2012-07-26,23380.000000,23480.000000,23200.000000,23440.000000,18883.757813,13654750
2012-07-27,23900.000000,24660.000000,23820.000000,24660.000000,19866.611328,26686200
2012-07-30,25200.000000,25560.000000,25020.000000,25500.000000,20543.333984,19113350
2012-07-31,25600.000000,26680.000000,25500.000000,26180.000000,21091.152344,33735650
2012-08-01,25840.000000,26300.000000,25660.000000,26000.000000,20946.140625,19039100
2012-08-02,26000.000000,26080.000000,25220.000000,25260.000000,20349.986328,15951250
2012-08-03,24800.000000,25340.000000,24760.000000,24860.000000,20027.736328,15582650
2012-08-06,25700.000000,26100.000000,25640.000000,25960.000000,20913.925781,12289150
2012-08-07,26060.000000,26080.000000,25680.000000,25880.000000,20849.470703,10258400
2012-08-08,26120.000000,26560.000000,26020.000000,26400.000000,21268.398438,19459150
2012-08-09,26420.000000,26960.000000,26360.000000,26800.000000,21590.642578,30612650
2012-08-10,26700.000000,26960.000000,26600.000000,26960.000000,21719.542969,14733250
2012-08-13,26840.000000,26940.000000,26460.000000,26500.000000,21348.958984,9891050
2012-08-14,26520.000000,27000.000000,26520.000000,26900.000000,21671.201172,14396850
2012-08-16,27080.000000,27100.000000,26760.000000,26900.000000,21671.201172,14824150
2012-08-17,26880.000000,26900.000000,25720.000000,25900.000000,20865.583984,27642800
2012-08-20,25400.000000,25660.000000,25100.000000,25660.000000,20672.232422,19944800
2012-08-21,25840.000000,26040.000000,25640.000000,25640.000000,20656.126953,15315200
2012-08-22,25380.000000,25620.000000,25140.000000,25280.000000,20366.097656,16031200
2012-08-23,25220.000000,25740.000000,24980.000000,25740.000000,20736.677734,13857750
2012-08-24,25400.000000,25740.000000,25280.000000,25500.000000,20543.333984,14077200
2012-08-27,23780.000000,24060.000000,23460.000000,23600.000000,19012.652344,63803450
2012-08-28,23720.000000,24180.000000,23600.000000,23900.000000,19254.339844,27767400
2012-08-29,24180.000000,24700.000000,24140.000000,24600.000000,19818.277344,23415550
2012-08-30,24560.000000,24580.000000,24040.000000,24300.000000,19576.589844,16211400
2012-08-31,24220.000000,24680.000000,24140.000000,24660.000000,19866.611328,20301300
2012-09-03,24400.000000,24700.000000,24020.000000,24360.000000,19624.929688,13903800
2012-09-04,24380.000000,24560.000000,24200.000000,24360.000000,19624.929688,9916550
2012-09-05,24100.000000,24240.000000,23780.000000,23780.000000,19157.662109,17381950
2012-09-06,24000.000000,24060.000000,23860.000000,23920.000000,19270.453125,12373750
2012-09-07,24600.000000,25020.000000,24400.000000,25000.000000,20140.531250,25512400
2012-09-10,25200.000000,25280.000000,25000.000000,25000.000000,20140.531250,15883700
2012-09-11,24800.000000,25300.000000,24640.000000,25120.000000,20237.201172,9890800
2012-09-12,25360.000000,25900.000000,25180.000000,25880.000000,20849.470703,18473250
2012-09-13,25980.000000,26100.000000,25620.000000,26020.000000,20962.253906,19489950
2012-09-14,26600.000000,26780.000000,26540.000000,26720.000000,21526.191406,24872500
2012-09-17,26720.000000,26720.000000,26240.000000,26300.000000,21187.830078,14896000
2012-09-18,26280.000000,26720.000000,26160.000000,26300.000000,21187.830078,11232300
2012-09-19,26120.000000,26460.000000,25960.000000,26280.000000,21171.714844,12114550
2012-09-20,25860.000000,26100.000000,25680.000000,25740.000000,20736.677734,14199800
2012-09-21,26000.000000,26140.000000,25900.000000,26040.000000,20978.371094,14913400
2012-09-24,26000.000000,26560.000000,25840.000000,26540.000000,21381.183594,13195450
2012-09-25,26200.000000,26680.000000,26200.000000,26540.000000,21381.183594,11348000
2012-09-26,26260.000000,26500.000000,26120.000000,26500.000000,21348.958984,12054550
2012-09-27,26540.000000,26840.000000,26460.000000,26760.000000,21558.423828,14541600
2012-09-28,27180.000000,27200.000000,26780.000000,26920.000000,21687.316406,17906350
2012-10-02,27080.000000,27420.000000,27040.000000,27380.000000,22057.906250,13376250
2012-10-04,27020.000000,27460.000000,26780.000000,27340.000000,22025.679688,19127200
2012-10-05,27740.000000,27800.000000,27040.000000,27400.000000,22074.013672,17828800
2012-10-08,27500.000000,27580.000000,27200.000000,27460.000000,22122.353516,12037600
2012-10-09,27260.000000,27620.000000,27260.000000,27440.000000,22106.242188,8788650
2012-10-10,27060.000000,27200.000000,26500.000000,26500.000000,21348.958984,12976700
2012-10-11,26200.000000,26400.000000,25740.000000,26080.000000,21010.595703,23779850
2012-10-12,26100.000000,26240.000000,25760.000000,25920.000000,20881.695313,14977250
2012-10-15,25920.000000,26240.000000,25740.000000,26000.000000,20946.140625,10334000
2012-10-16,26520.000000,26620.000000,26300.000000,26600.000000,21429.515625,10671300
2012-10-17,26840.000000,26920.000000,26320.000000,26720.000000,21526.191406,8984550
2012-10-18,26720.000000,26820.000000,26560.000000,26740.000000,21542.306641,10498450
2012-10-19,26460.000000,26500.000000,25980.000000,26040.000000,20978.371094,13969950
2012-10-22,25540.000000,26340.000000,25520.000000,26300.000000,21187.830078,11741150
2012-10-23,26380.000000,26440.000000,26040.000000,26260.000000,21155.601563,9253550
2012-10-24,25940.000000,26180.000000,25780.000000,26000.000000,20946.140625,13454500
2012-10-25,25920.000000,26440.000000,25820.000000,26440.000000,21300.619141,11881100
2012-10-26,26120.000000,26240.000000,25740.000000,25740.000000,20736.677734,13793850
2012-10-29,25960.000000,25980.000000,25580.000000,25980.000000,20930.031250,11448050
2012-10-30,25980.000000,26080.000000,25840.000000,25960.000000,20913.925781,6643850
2012-10-31,26120.000000,26240.000000,25980.000000,26200.000000,21107.271484,10604850
2012-11-01,25900.000000,26040.000000,25800.000000,25940.000000,20897.808594,10455600
2012-11-02,26380.000000,26660.000000,26260.000000,26540.000000,21381.183594,18521400
2012-11-05,26560.000000,26980.000000,26400.000000,26820.000000,21606.755859,13062050
2012-11-06,26980.000000,26980.000000,26640.000000,26980.000000,21735.658203,8981800
2012-11-07,26860.000000,27240.000000,26700.000000,27240.000000,21945.105469,9676400
2012-11-08,26960.000000,27140.000000,26820.000000,27000.000000,21751.769531,15326600
2012-11-09,26700.000000,27020.000000,26520.000000,26820.000000,21606.755859,14550300
2012-11-12,26620.000000,26940.000000,26620.000000,26900.000000,21671.201172,6959250
2012-11-13,26940.000000,26980.000000,26520.000000,26980.000000,21735.658203,7325850
2012-11-14,27140.000000,27140.000000,26920.000000,27100.000000,21832.324219,10436000
2012-11-15,26700.000000,26760.000000,26520.000000,26620.000000,21445.632813,9959100
2012-11-16,26440.000000,26520.000000,26020.000000,26140.000000,21058.933594,12172550
2012-11-19,26300.000000,26840.000000,26260.000000,26640.000000,21461.744141,10137500
2012-11-20,27060.000000,27300.000000,26920.000000,27280.000000,21977.339844,13420300
2012-11-21,27520.000000,27940.000000,27440.000000,27680.000000,22299.582031,17780400
2012-11-22,27880.000000,28380.000000,27820.000000,28340.000000,22831.296875,14930950
2012-11-23,28440.000000,28840.000000,28340.000000,28740.000000,23153.548828,12322050
2012-11-26,28840.000000,28860.000000,27980.000000,28080.000000,22621.833984,13749850
2012-11-27,28100.000000,28560.000000,28080.000000,28320.000000,22815.189453,11836200
2012-11-28,28000.000000,28760.000000,27920.000000,28260.000000,22766.845703,14055800
2012-11-29,28040.000000,28440.000000,28040.000000,28280.000000,22782.962891,13073300
2012-11-30,28460.000000,28500.000000,27980.000000,28120.000000,22654.056641,16427600
2012-12-03,28400.000000,28720.000000,28160.000000,28600.000000,23040.759766,10220850
2012-12-04,28640.000000,28680.000000,28400.000000,28600.000000,23040.759766,9504900
2012-12-05,28600.000000,29100.000000,28540.000000,29100.000000,23443.568359,12436400
2012-12-06,29360.000000,29420.000000,28680.000000,29080.000000,23427.455078,14248700
2012-12-07,29000.000000,29960.000000,29000.000000,29600.000000,23846.382813,15882450
2012-12-10,30120.000000,30120.000000,29700.000000,29820.000000,24023.617188,13056100
2012-12-11,29960.000000,29960.000000,29380.000000,29520.000000,23781.935547,12657350
2012-12-12,29460.000000,29920.000000,29460.000000,29800.000000,24007.501953,15244450
2012-12-13,30000.000000,30660.000000,29860.000000,30660.000000,24700.337891,30680500
2012-12-14,30320.000000,30720.000000,30160.000000,30300.000000,24410.312500,13905250
2012-12-17,30020.000000,30480.000000,29940.000000,30060.000000,24216.970703,15511100
2012-12-18,30000.000000,30320.000000,29900.000000,30300.000000,24410.312500,13538450
2012-12-20,30300.000000,30580.000000,29900.000000,30060.000000,24216.970703,20128500
2012-12-21,29860.000000,29920.000000,28800.000000,28840.000000,23234.111328,27576200
2012-12-24,28960.000000,29520.000000,28840.000000,29480.000000,23749.707031,14488550
2012-12-26,29600.000000,30060.000000,29400.000000,29400.000000,23685.255859,14038700
2012-12-27,29400.000000,30000.000000,29400.000000,29920.000000,24227.789063,9143900
2012-12-28,29760.000000,30600.000000,29740.000000,30440.000000,24648.861328,10562750
2013-01-02,30660.000000,31520.000000,30540.000000,31520.000000,25523.394531,11449650
2013-01-03,31640.000000,31680.000000,30860.000000,30860.000000,24988.958984,14227400
2013-01-04,30800.000000,30840.000000,30200.000000,30500.000000,24697.445313,12999800
2013-01-07,30300.000000,30560.000000,30000.000000,30400.000000,24616.468750,12610950
2013-01-08,30260.000000,30340.000000,29960.000000,30000.000000,24292.572266,13822250
2013-01-09,30000.000000,30260.000000,29820.000000,30000.000000,24292.572266,12659950
2013-01-10,30300.000000,30680.000000,30000.000000,30600.000000,24778.425781,14663600
2013-01-11,30960.000000,30960.000000,30140.000000,30660.000000,24827.005859,11913550
2013-01-14,30780.000000,31040.000000,30560.000000,31040.000000,25134.714844,7999950
2013-01-15,31200.000000,31200.000000,30240.000000,30240.000000,24486.910156,10727150
2013-01-16,30280.000000,30520.000000,29660.000000,29840.000000,24163.009766,16221000
2013-01-17,30040.000000,30040.000000,29000.000000,29380.000000,23790.523438,20236700
2013-01-18,29600.000000,29740.000000,29100.000000,29600.000000,23968.671875,12516600
2013-01-21,29280.000000,29500.000000,28960.000000,29080.000000,23547.593750,14519650
2013-01-22,28900.000000,29740.000000,28900.000000,29600.000000,23968.671875,11947400
2013-01-23,30000.000000,30040.000000,29460.000000,29460.000000,23855.306641,9293550
2013-01-24,29360.000000,29380.000000,28820.000000,29060.000000,23531.406250,15999050
2013-01-25,29200.000000,29220.000000,28100.000000,28340.000000,22948.382813,21795250
2013-01-28,27920.000000,28020.000000,27420.000000,27440.000000,22219.607422,30852150
2013-01-29,27800.000000,28360.000000,27600.000000,28180.000000,22818.816406,21616550
2013-01-30,28520.000000,28800.000000,28240.000000,28800.000000,23320.865234,16170100
2013-01-31,28600.000000,28960.000000,28440.000000,28960.000000,23450.427734,16052800
2013-02-01,29200.000000,29200.000000,28440.000000,28820.000000,23337.066406,11576200
2013-02-04,29000.000000,29060.000000,28340.000000,28740.000000,23272.285156,12861900
2013-02-05,28300.000000,28860.000000,28280.000000,28700.000000,23239.890625,11388100
2013-02-06,28800.000000,28860.000000,28540.000000,28540.000000,23110.332031,6897150
2013-02-07,28780.000000,28780.000000,28400.000000,28400.000000,22996.970703,9721100
2013-02-08,28360.000000,29400.000000,28300.000000,29240.000000,23677.156250,13423850
2013-02-12,29680.000000,29680.000000,29180.000000,29360.000000,23774.324219,8419750
2013-02-13,29480.000000,29780.000000,29120.000000,29740.000000,24082.035156,9209050
2013-02-14,29800.000000,29880.000000,29540.000000,29800.000000,24130.619141,7534100
2013-02-15,29800.000000,29960.000000,29540.000000,29960.000000,24260.181641,7599950
2013-02-18,29800.000000,30020.000000,29620.000000,29800.000000,24130.619141,7109950
2013-02-19,29600.000000,29980.000000,29580.000000,29840.000000,24163.009766,6132250
2013-02-20,30040.000000,30900.000000,29940.000000,30900.000000,25021.345703,18039350
2013-02-21,30800.000000,31160.000000,30700.000000,31000.000000,25102.324219,13123650
2013-02-22,30600.000000,30960.000000,30400.000000,30600.000000,24778.425781,13852650
2013-02-25,30980.000000,30980.000000,30600.000000,30600.000000,24778.425781,8897550
2013-02-26,30300.000000,30760.000000,30160.000000,30540.000000,24729.833984,9244750
2013-02-27,31180.000000,31180.000000,30380.000000,30540.000000,24729.833984,8938200
2013-02-28,30600.000000,31080.000000,30600.000000,30880.000000,25005.148438,12784200
2013-03-04,31260.000000,31260.000000,30600.000000,30780.000000,24924.175781,13276850
2013-03-05,31120.000000,31280.000000,30960.000000,31000.000000,25102.324219,9294600
2013-03-06,31440.000000,31500.000000,30940.000000,31200.000000,25264.273438,10148650
2013-03-07,30960.000000,31000.000000,30240.000000,30400.000000,24616.468750,13482700
2013-03-08,30300.000000,30340.000000,29780.000000,29980.000000,24276.373047,18941000
2013-03-11,29860.000000,30240.000000,29700.000000,30160.000000,24422.138672,13748250
2013-03-12,30080.000000,30240.000000,29800.000000,29880.000000,24195.400391,8746550
2013-03-13,30120.000000,30580.000000,30020.000000,30540.000000,24729.833984,11303550
2013-03-14,30560.000000,30680.000000,29980.000000,30400.000000,24616.468750,12557800
2013-03-15,30580.000000,30580.000000,29600.000000,29600.000000,23968.671875,36618350
2013-03-18,29200.000000,29200.000000,28680.000000,28900.000000,23401.845703,26439550
2013-03-19,29000.000000,29840.000000,28960.000000,29500.000000,23887.697266,13977100
2013-03-20,29200.000000,29700.000000,29120.000000,29200.000000,23644.767578,13515750
2013-03-21,29220.000000,29480.000000,29120.000000,29140.000000,23596.185547,11768550
2013-03-22,29160.000000,29360.000000,29040.000000,29100.000000,23563.791016,10687100
2013-03-25,29600.000000,29900.000000,29400.000000,29900.000000,24211.597656,10272050
2013-03-26,29900.000000,30440.000000,29820.000000,30180.000000,24438.330078,16830000
2013-03-27,30300.000000,30320.000000,29740.000000,30080.000000,24357.349609,12881400
2013-03-28,30060.000000,30200.000000,29940.000000,30200.000000,24454.521484,7989600
2013-03-29,30480.000000,30640.000000,30340.000000,30540.000000,24729.833984,9533700
2013-04-01,30700.000000,30700.000000,30240.000000,30240.000000,24486.910156,5295500
2013-04-02,30200.000000,30640.000000,30200.000000,30500.000000,24697.445313,8574850
2013-04-03,30520.000000,30560.000000,30180.000000,30420.000000,24632.667969,10882700
2013-04-04,30340.000000,30380.000000,29980.000000,30120.000000,24389.740234,10700450
2013-04-05,30100.000000,30320.000000,29860.000000,30100.000000,24373.548828,14977350
2013-04-08,30100.000000,30620.000000,29940.000000,30400.000000,24616.468750,12959500
2013-04-09,30540.000000,30600.000000,30200.000000,30560.000000,24746.031250,9244000
2013-04-10,30800.000000,30800.000000,30260.000000,30420.000000,24632.667969,11779700
2013-04-11,30420.000000,30800.000000,30360.000000,30800.000000,24940.373047,11291500
2013-04-12,30800.000000,31000.000000,30260.000000,30340.000000,24567.886719,10744050
2013-04-15,30060.000000,30700.000000,30060.000000,30460.000000,24665.054688,10767300
2013-04-16,30100.000000,30640.000000,30020.000000,30560.000000,24746.031250,18551850
2013-04-17,31320.000000,31320.000000,30280.000000,30360.000000,24584.080078,10491100
2013-04-18,30400.000000,30440.000000,29620.000000,29660.000000,24017.259766,13358400
2013-04-19,29300.000000,29840.000000,29100.000000,29500.000000,23887.697266,15704000
2013-04-22,29800.000000,30060.000000,29300.000000,30060.000000,24341.156250,9335850
2013-04-23,30000.000000,30060.000000,29480.000000,29660.000000,24017.259766,8864850
2013-04-24,29700.000000,29880.000000,29480.000000,29720.000000,24065.839844,10086550
2013-04-25,29400.000000,29880.000000,29400.000000,29880.000000,24195.400391,10463900
2013-04-26,29900.000000,29940.000000,29440.000000,29720.000000,24065.839844,11651600
2013-04-29,29820.000000,29840.000000,29500.000000,29620.000000,23984.869141,8500150
2013-04-30,29800.000000,30600.000000,29760.000000,30400.000000,24616.468750,18705000
2013-05-02,30520.000000,30640.000000,30340.000000,30560.000000,24746.031250,10048950
2013-05-03,30700.000000,30740.000000,30420.000000,30700.000000,24859.398438,6559050
2013-05-06,30800.000000,30800.000000,30240.000000,30280.000000,24519.300781,8654300
2013-05-07,30160.000000,30160.000000,29820.000000,29860.000000,24179.207031,11434500
2013-05-08,29860.000000,29960.000000,29580.000000,29760.000000,24098.234375,14921950
2013-05-09,29800.000000,30400.000000,29780.000000,30300.000000,24535.492188,10806150
2013-05-10,30280.000000,30280.000000,29520.000000,29520.000000,23903.890625,11794850
2013-05-13,29420.000000,29600.000000,29240.000000,29540.000000,23920.085938,8750100
2013-05-14,29740.000000,30000.000000,29660.000000,30000.000000,24292.572266,9002650
